feature,rho_dev,orientation,mode,quantile,threshold_hi,threshold_lo,dev2023_24_n,dev2023_24_coverage_pct,dev2023_24_exact_pct,dev2023_24_sign_n,dev2023_24_sign_pct,dev2023_24_up_calls,dev2023_24_down_calls,val2025_n,val2025_coverage_pct,val2025_exact_pct,val2025_sign_n,val2025_sign_pct,val2025_up_calls,val2025_down_calls,confirm2026_n,confirm2026_coverage_pct,confirm2026_exact_pct,confirm2026_sign_n,confirm2026_sign_pct,confirm2026_up_calls,confirm2026_down_calls,min_val_confirm_exact_pct,min_val_confirm_sign_pct,mean_val_confirm_coverage_pct
smart_v2inst_qflow_sum4,0.152215,1,up_tail,0.925,0.01838462897,,26,7.58,65.38,21,80.95,26,0,11,4.44,45.45,7,71.43,11,0,9,5.42,33.33,8,37.5,9,0,33.33,37.5,4.93
smart_v2inst_qflow_mean4,0.152589,1,up_tail,0.925,0.0045961572425,,26,7.58,65.38,21,80.95,26,0,11,4.44,45.45,7,71.43,11,0,9,5.42,33.33,8,37.5,9,0,33.33,37.5,4.93
smart_plus_contra_client_v2inst_qflow_sum4,0.151229,1,up_tail,0.925,0.022027619765000006,,26,7.58,61.54,20,80.0,26,0,10,4.03,50.0,6,83.33,10,0,9,5.42,33.33,8,37.5,9,0,33.33,37.5,4.725
smart_plus_contra_client_v2inst_qflow_mean4,0.151511,1,up_tail,0.925,0.0055069049412500015,,26,7.58,61.54,20,80.0,26,0,10,4.03,50.0,6,83.33,10,0,9,5.42,33.33,8,37.5,9,0,33.33,37.5,4.725
smart_plus_contra_client_futheavy_rflow_chg7,0.044214,1,up_tail,0.925,0.0298063571,,26,7.58,42.31,15,73.33,26,0,5,2.02,80.0,5,80.0,5,0,9,5.42,33.33,8,37.5,9,0,33.33,37.5,3.7199999999999998
client_opposes_smart_futheavy_rflow_sum21,0.093152,1,up_tail,0.925,21.0,,32,9.33,56.25,26,69.23,32,0,5,2.02,60.0,5,60.0,5,0,9,5.42,33.33,8,37.5,9,0,33.33,37.5,3.7199999999999998
client_opposes_smart_futheavy_rflow_sum21,0.093152,1,up_tail,0.95,21.0,,32,9.33,56.25,26,69.23,32,0,5,2.02,60.0,5,60.0,5,0,9,5.42,33.33,8,37.5,9,0,33.33,37.5,3.7199999999999998
client_opposes_smart_futheavy_rflow_mean21,0.08776,1,up_tail,0.925,1.0,,32,9.33,56.25,26,69.23,32,0,5,2.02,60.0,5,60.0,5,0,9,5.42,33.33,8,37.5,9,0,33.33,37.5,3.7199999999999998
client_opposes_smart_futheavy_rflow_mean21,0.08776,1,up_tail,0.95,1.0,,32,9.33,56.25,26,69.23,32,0,5,2.02,60.0,5,60.0,5,0,9,5.42,33.33,8,37.5,9,0,33.33,37.5,3.7199999999999998
client_opposes_smart_futheavy_rflow_posdays21,0.085819,1,up_tail,0.925,1.0,,32,9.33,56.25,26,69.23,32,0,5,2.02,60.0,5,60.0,5,0,9,5.42,33.33,8,37.5,9,0,33.33,37.5,3.7199999999999998
client_opposes_smart_futheavy_rflow_posdays21,0.085819,1,up_tail,0.95,1.0,,32,9.33,56.25,26,69.23,32,0,5,2.02,60.0,5,60.0,5,0,9,5.42,33.33,8,37.5,9,0,33.33,37.5,3.7199999999999998
pro_fii_spread_optheavy_rflow_chg7,0.115792,1,up_tail,0.925,0.0298667418125,,26,7.58,61.54,23,69.57,26,0,9,3.63,33.33,8,37.5,9,0,6,3.61,33.33,5,40.0,6,0,33.33,37.5,3.62
Client_iput_lvl_sum15,0.03721,1,up_tail,0.8,-0.6047606319999999,,68,19.83,51.47,54,64.81,68,0,9,3.63,33.33,8,37.5,9,0,0,0.0,,0,,0,0,33.33,37.5,1.815
smart_plus_contra_client_futheavy_qflow_posdays21,0.030443,1,up_tail,0.925,0.7142857142857143,,33,9.62,54.55,26,69.23,33,0,9,3.63,33.33,8,37.5,9,0,0,0.0,,0,,0,0,33.33,37.5,1.815
smart_plus_contra_client_futheavy_qflow_posdays21,0.030443,1,up_tail,0.95,0.7142857142857143,,33,9.62,54.55,26,69.23,33,0,9,3.63,33.33,8,37.5,9,0,0,0.0,,0,,0,0,33.33,37.5,1.815
FII_iput_qflow_z21,-0.047296,-1,up_tail,0.85,1.0217304639030902,,51,14.87,50.98,43,60.47,51,0,30,12.1,33.33,27,37.04,30,0,29,17.47,44.83,24,54.17,29,0,33.33,37.04,14.785
smart_optheavy_lvl_chg15,0.072647,1,up_tail,0.8,0.012843826420000003,,66,19.24,54.55,54,66.67,66,0,42,16.94,35.71,32,46.88,42,0,21,12.65,33.33,19,36.84,21,0,33.33,36.84,14.795000000000002
px_ret10_z21,-0.049587,-1,up_tail,0.85,1.3921103275503537,,50,14.58,50.0,36,69.44,50,0,25,10.08,40.0,17,58.82,25,0,21,12.65,33.33,19,36.84,21,0,33.33,36.84,11.365
DII_sfut_rflow_z21,0.043121,1,up_tail,0.9,1.1303122354199346,,34,9.91,47.06,26,61.54,34,0,24,9.68,45.83,21,52.38,24,0,21,12.65,33.33,19,36.84,21,0,33.33,36.84,11.165
smart_v2inst_qflow_chg4,0.16358,1,up_tail,0.9,0.015336280799999998,,34,9.91,52.94,28,64.29,34,0,23,9.27,34.78,18,44.44,23,0,21,12.65,33.33,19,36.84,21,0,33.33,36.84,10.96
smart_plus_contra_client_futheavy_qflow_posdays21,0.030443,1,up_tail,0.85,0.621428571428572,,50,14.58,54.0,40,67.5,50,0,21,8.47,33.33,19,36.84,21,0,19,11.45,42.11,17,47.06,19,0,33.33,36.84,9.96
smart_plus_contra_client_futheavy_qflow_posdays21,0.030443,1,up_tail,0.9,0.6666666666666666,,50,14.58,54.0,40,67.5,50,0,21,8.47,33.33,19,36.84,21,0,19,11.45,42.11,17,47.06,19,0,33.33,36.84,9.96
Pro_sfut_rflow_chg4,-0.074667,-1,up_tail,0.85,0.007679916,,51,14.87,49.02,39,64.1,51,0,20,8.06,35.0,19,36.84,20,0,9,5.42,33.33,7,42.86,9,0,33.33,36.84,6.74
smart_plus_contra_client_futheavy_rflow_sum4,0.1258,1,up_tail,0.75,0.020659721649999997,,86,25.07,59.3,67,76.12,86,0,46,18.55,41.3,34,55.88,46,0,24,14.46,33.33,22,36.36,24,0,33.33,36.36,16.505000000000003
smart_plus_contra_client_futheavy_rflow_mean4,0.126757,1,up_tail,0.75,0.005164930412499999,,86,25.07,59.3,67,76.12,86,0,46,18.55,41.3,34,55.88,46,0,24,14.46,33.33,22,36.36,24,0,33.33,36.36,16.505000000000003
DII_sfut_qflow_z21,0.049713,1,up_tail,0.9,1.0548287265976417,,34,9.91,47.06,26,61.54,34,0,27,10.89,40.74,23,47.83,27,0,24,14.46,33.33,22,36.36,24,0,33.33,36.36,12.675
Pro_scall_rflow_chg15,0.07896,1,two_tail,0.95,0.08275358699999993,-0.06902283699999999,34,9.91,50.0,30,56.67,17,17,27,10.89,51.85,25,56.0,13,14,12,7.23,33.33,11,36.36,6,6,33.33,36.36,9.06
smart_v2inst_lvl_chg15,0.070955,1,up_tail,0.85,0.017892992719999997,,50,14.58,52.0,40,65.0,50,0,26,10.48,34.62,21,42.86,26,0,12,7.23,33.33,11,36.36,12,0,33.33,36.36,8.855
smart_vs_client_futheavy_qflow_chg4,0.183246,1,up_tail,0.9,0.04694670944,,34,9.91,50.0,23,73.91,34,0,12,4.84,33.33,11,36.36,12,0,17,10.24,41.18,14,50.0,17,0,33.33,36.36,7.54
FII_v3inst_rflow_chg4,0.112883,1,up_tail,0.925,0.03489432735000001,,26,7.58,57.69,20,75.0,26,0,12,4.84,33.33,11,36.36,12,0,13,7.83,53.85,11,63.64,13,0,33.33,36.36,6.335
smart_vs_client_futheavy_rflow_chg21,0.054818,1,up_tail,0.9,0.06655242060000002,,33,9.62,45.45,21,71.43,33,0,12,4.84,33.33,11,36.36,12,0,13,7.83,46.15,10,60.0,13,0,33.33,36.36,6.335
FII_v3inst_qflow,0.044669,1,up_tail,0.925,0.0187673543,,26,7.58,50.0,18,72.22,26,0,12,4.84,33.33,11,36.36,12,0,12,7.23,50.0,11,54.55,12,0,33.33,36.36,6.035
pro_fii_spread_futheavy_rflow_sum7,0.07574,1,up_tail,0.9,0.144929118,,35,10.2,57.14,28,71.43,35,0,7,2.82,57.14,7,57.14,7,0,12,7.23,33.33,11,36.36,12,0,33.33,36.36,5.025
pro_fii_spread_futheavy_rflow_mean7,0.073367,1,up_tail,0.9,0.020704159714285714,,35,10.2,57.14,28,71.43,35,0,7,2.82,57.14,7,57.14,7,0,12,7.23,33.33,11,36.36,12,0,33.33,36.36,5.025
FII_sfut_rflow_sum3,-0.035074,-1,up_tail,0.85,0.01691016,,52,15.16,50.0,45,57.78,52,0,12,4.84,33.33,11,36.36,12,0,8,4.82,75.0,8,75.0,8,0,33.33,36.36,4.83
pro_fii_spread_v3inst_rflow_sum7,0.098124,1,up_tail,0.9,0.10399749100000003,,35,10.2,57.14,27,74.07,35,0,5,2.02,60.0,5,60.0,5,0,12,7.23,33.33,11,36.36,12,0,33.33,36.36,4.625
pro_fii_spread_v3inst_rflow_mean7,0.096519,1,up_tail,0.9,0.014856784428571431,,35,10.2,57.14,27,74.07,35,0,5,2.02,60.0,5,60.0,5,0,12,7.23,33.33,11,36.36,12,0,33.33,36.36,4.625
Client_ifut_rflow_chg21,-0.066991,-1,two_tail,0.925,0.08586194475000002,-0.0834323875,50,14.58,38.0,31,61.29,25,25,11,4.44,36.36,11,36.36,5,6,6,3.61,33.33,5,40.0,5,1,33.33,36.36,4.025
FII_ifut_qflow_chg7,-0.038518,-1,up_tail,0.85,0.038130105,,51,14.87,47.06,39,61.54,51,0,29,11.69,48.28,27,51.85,29,0,27,16.27,33.33,25,36.0,27,0,33.33,36.0,13.98
Client_icall_lvl_z63,-0.120004,-1,two_tail,0.925,1.4717356592210002,-1.6123788902652596,50,14.58,48.0,40,60.0,25,25,52,20.97,50.0,43,60.47,32,20,15,9.04,33.33,14,35.71,7,8,33.33,35.71,15.004999999999999
smart_vs_client_optheavy_lvl_chg21,0.049754,1,up_tail,0.8,0.04265131122000001,,65,18.95,50.77,49,67.35,65,0,40,16.13,40.0,31,51.61,40,0,15,9.04,33.33,14,35.71,15,0,33.33,35.71,12.584999999999999
smart_vs_client_v3inst_rflow_sum7,0.055921,1,up_tail,0.8,0.07593265660000004,,69,20.12,56.52,52,75.0,69,0,32,12.9,40.62,23,56.52,32,0,15,9.04,33.33,14,35.71,15,0,33.33,35.71,10.969999999999999
smart_vs_client_v3inst_rflow_mean7,0.057412,1,up_tail,0.8,0.010847522371428577,,69,20.12,56.52,52,75.0,69,0,32,12.9,40.62,23,56.52,32,0,15,9.04,33.33,14,35.71,15,0,33.33,35.71,10.969999999999999
FII_sfut_rflow_z21,-0.082821,-1,up_tail,0.925,1.2613522040549074,,26,7.58,61.54,22,72.73,26,0,20,8.06,45.0,20,45.0,20,0,15,9.04,33.33,14,35.71,15,0,33.33,35.71,8.55
FII_ifut_qflow_sum7,-0.053864,-1,up_tail,0.925,0.16680714500000002,,26,7.58,61.54,22,72.73,26,0,8,3.23,62.5,8,62.5,8,0,15,9.04,33.33,14,35.71,15,0,33.33,35.71,6.135
FII_ifut_qflow_mean7,-0.051972,-1,up_tail,0.925,0.023829592142857146,,26,7.58,61.54,22,72.73,26,0,8,3.23,62.5,8,62.5,8,0,15,9.04,33.33,14,35.71,15,0,33.33,35.71,6.135
FII_optheavy_lvl_chg4,0.036701,1,up_tail,0.925,0.029652077175000003,,26,7.58,53.85,18,77.78,26,0,15,6.05,33.33,14,35.71,15,0,2,1.2,50.0,1,100.0,2,0,33.33,35.71,3.625
Client_iput_lvl_sum15,0.03721,1,up_tail,0.75,-0.65526862,,85,24.78,50.59,66,65.15,85,0,15,6.05,33.33,14,35.71,15,0,0,0.0,,0,,0,0,33.33,35.71,3.025
Client_iput_lvl_mean15,0.040254,1,up_tail,0.75,-0.04382107333333333,,85,24.78,50.59,65,66.15,85,0,15,6.05,33.33,14,35.71,15,0,0,0.0,,0,,0,0,33.33,35.71,3.025
dte_sum15,-0.074703,-1,up_tail,0.9,-32.0,,40,11.66,57.5,32,71.88,40,0,15,6.05,33.33,14,35.71,15,0,0,0.0,,0,,0,0,33.33,35.71,3.025
dte_mean15,-0.073416,-1,up_tail,0.9,-2.1333333333333333,,35,10.2,57.14,28,71.43,35,0,15,6.05,33.33,14,35.71,15,0,0,0.0,,0,,0,0,33.33,35.71,3.025
dte_mean15,-0.073416,-1,up_tail,0.925,-2.1333333333333333,,35,10.2,57.14,28,71.43,35,0,15,6.05,33.33,14,35.71,15,0,0,0.0,,0,,0,0,33.33,35.71,3.025
dte_sum21,-0.104623,-1,up_tail,0.8,-47.0,,73,21.28,57.53,60,70.0,73,0,15,6.05,33.33,14,35.71,15,0,0,0.0,,0,,0,0,33.33,35.71,3.025
DII_index_rflow_z21,0.082522,1,two_tail,0.95,1.6006416587047625,-1.5169908286782046,34,9.91,52.94,31,58.06,17,17,35,14.11,40.0,27,51.85,16,19,18,10.84,33.33,17,35.29,7,11,33.33,35.29,12.475
DII_v2inst_rflow_z21,0.082522,1,two_tail,0.95,1.6006411327839627,-1.5169889556568792,34,9.91,52.94,31,58.06,17,17,35,14.11,40.0,27,51.85,16,19,18,10.84,33.33,17,35.29,7,11,33.33,35.29,12.475
FII_index_qflow_sum4,0.039119,1,up_tail,0.85,0.017171779999999984,,52,15.16,59.62,41,75.61,52,0,28,11.29,46.43,17,76.47,28,0,18,10.84,33.33,17,35.29,18,0,33.33,35.29,11.065
FII_index_qflow_mean4,0.040182,1,up_tail,0.85,0.004292944999999996,,52,15.16,59.62,41,75.61,52,0,28,11.29,46.43,17,76.47,28,0,18,10.84,33.33,17,35.29,18,0,33.33,35.29,11.065
FII_v2inst_qflow_sum4,0.039119,1,up_tail,0.85,0.01717177739999998,,52,15.16,59.62,41,75.61,52,0,28,11.29,46.43,17,76.47,28,0,18,10.84,33.33,17,35.29,18,0,33.33,35.29,11.065
FII_v2inst_qflow_mean4,0.040182,1,up_tail,0.85,0.004292944349999995,,52,15.16,59.62,41,75.61,52,0,28,11.29,46.43,17,76.47,28,0,18,10.84,33.33,17,35.29,18,0,33.33,35.29,11.065
DII_sfut_qflow_chg4,0.049602,1,up_tail,0.9,0.005672181999999997,,34,9.91,47.06,21,76.19,34,0,24,9.68,41.67,18,55.56,24,0,18,10.84,33.33,17,35.29,18,0,33.33,35.29,10.26
smart_plus_contra_client_futheavy_qflow_chg21,0.037103,1,two_tail,0.925,0.02471722241000001,-0.024715151155,50,14.58,42.0,33,63.64,25,25,18,7.26,33.33,17,35.29,10,8,10,6.02,60.0,9,66.67,5,5,33.33,35.29,6.64
Pro_icall_lvl,0.09341,1,down_tail,0.85,,-0.035669157,52,15.16,46.15,40,60.0,0,52,18,7.26,33.33,17,35.29,0,18,5,3.01,40.0,4,50.0,0,5,33.33,35.29,5.135
smart_v3inst_lvl_chg15,0.054837,1,up_tail,0.7,0.014761150700000005,,99,28.86,50.51,77,64.94,99,0,51,20.56,33.33,40,42.5,51,0,21,12.65,33.33,20,35.0,21,0,33.33,35.0,16.605
smart_v2inst_lvl_chg15,0.070955,1,up_tail,0.75,0.011705765999999996,,82,23.91,52.44,65,66.15,82,0,50,20.16,36.0,40,45.0,50,0,21,12.65,33.33,20,35.0,21,0,33.33,35.0,16.405
FII_sfut_rflow_sum2,-0.034928,-1,up_tail,0.8,0.011752386,,69,20.12,53.62,57,64.91,69,0,21,8.47,33.33,20,35.0,21,0,12,7.23,41.67,11,45.45,12,0,33.33,35.0,7.8500000000000005
smart_vs_client_v2inst_lvl_chg21,0.049662,1,up_tail,0.7,0.03374907160000001,,97,28.28,47.42,75,61.33,97,0,48,19.35,33.33,37,43.24,48,0,24,14.46,33.33,23,34.78,24,0,33.33,34.78,16.905
Client_icall_lvl,-0.061779,-1,up_tail,0.8,0.04259895200000001,,69,20.12,47.83,51,64.71,69,0,76,30.65,47.37,61,59.02,76,0,3,1.81,33.33,3,33.33,3,0,33.33,33.33,16.23
oc_wall_build_pct_mean7,0.108463,1,two_tail,0.925,5.655460714285715,-7.401421785714286,52,15.16,50.0,41,63.41,26,26,59,23.79,42.37,53,47.17,36,23,3,1.81,33.33,3,33.33,0,3,33.33,33.33,12.799999999999999
FII_icall_rflow_sum3,0.061144,1,up_tail,0.85,0.02327948,,52,15.16,50.0,39,66.67,52,0,32,12.9,37.5,26,46.15,32,0,9,5.42,33.33,9,33.33,9,0,33.33,33.33,9.16
Pro_ifut_lvl_sum15,0.105848,1,two_tail,0.95,0.869438808,-0.9317267359999993,34,9.91,61.76,26,80.77,17,17,15,6.05,33.33,15,33.33,1,14,20,12.05,45.0,17,52.94,13,7,33.33,33.33,9.05
Pro_ifut_lvl_mean15,0.106547,1,two_tail,0.95,0.0579625872,-0.06211511573333329,34,9.91,61.76,26,80.77,17,17,15,6.05,33.33,15,33.33,1,14,20,12.05,45.0,17,52.94,13,7,33.33,33.33,9.05
v3_confidence_sum7,0.078035,1,two_tail,0.95,360.4,107.30000000000005,36,10.5,50.0,29,62.07,18,18,6,2.42,33.33,6,33.33,4,2,26,15.66,38.46,23,43.48,25,1,33.33,33.33,9.04
v3_setup_strength_sum7,0.078035,1,two_tail,0.95,360.4,107.30000000000005,36,10.5,50.0,29,62.07,18,18,6,2.42,33.33,6,33.33,4,2,26,15.66,38.46,23,43.48,25,1,33.33,33.33,9.04
smart_vs_client_futheavy_lvl_chg15,0.037351,1,up_tail,0.75,0.09475999659999998,,82,23.91,48.78,60,66.67,82,0,38,15.32,39.47,30,50.0,38,0,3,1.81,33.33,3,33.33,3,0,33.33,33.33,8.565
smart_optheavy_qflow_chg4,0.144872,1,up_tail,0.925,0.017697075990000005,,26,7.58,57.69,22,68.18,26,0,20,8.06,35.0,15,46.67,20,0,15,9.04,33.33,15,33.33,15,0,33.33,33.33,8.55
smart_v2inst_lvl_chg15,0.070955,1,two_tail,0.9,0.022314995800000008,-0.02590402540000001,66,19.24,48.48,52,61.54,33,33,27,10.89,44.44,23,52.17,18,9,9,5.42,33.33,9,33.33,7,2,33.33,33.33,8.155000000000001
Pro_sput_qflow_sum4,0.033479,1,up_tail,0.85,0.03628086399999999,,52,15.16,51.92,42,64.29,52,0,26,10.48,57.69,22,68.18,26,0,9,5.42,33.33,9,33.33,9,0,33.33,33.33,7.95
Pro_sput_qflow_mean4,0.033712,1,up_tail,0.85,0.009070215999999997,,52,15.16,51.92,42,64.29,52,0,26,10.48,57.69,22,68.18,26,0,9,5.42,33.33,9,33.33,9,0,33.33,33.33,7.95
Pro_sput_qflow_chg4,0.124553,1,up_tail,0.9,0.033552028000000005,,34,9.91,58.82,27,74.07,34,0,29,11.69,34.48,22,45.45,29,0,6,3.61,33.33,6,33.33,6,0,33.33,33.33,7.6499999999999995
Pro_ifut_lvl_sum7,0.072478,1,up_tail,0.925,0.39826837000000004,,26,7.58,57.69,23,65.22,26,0,6,2.42,33.33,6,33.33,6,0,20,12.05,50.0,16,62.5,20,0,33.33,33.33,7.235
Pro_ifut_lvl_mean7,0.073364,1,up_tail,0.925,0.056895481428571426,,26,7.58,57.69,23,65.22,26,0,6,2.42,33.33,6,33.33,6,0,20,12.05,50.0,16,62.5,20,0,33.33,33.33,7.235
px_rv20_sum15,0.058698,1,two_tail,0.95,324.2523284024999,110.49999023200003,32,9.33,43.75,22,63.64,16,16,3,1.21,33.33,3,33.33,0,3,21,12.65,42.86,18,50.0,21,0,33.33,33.33,6.93
px_rv20_mean15,0.058239,1,two_tail,0.95,21.616821893499992,7.366666015466668,32,9.33,43.75,22,63.64,16,16,3,1.21,33.33,3,33.33,0,3,21,12.65,42.86,18,50.0,21,0,33.33,33.33,6.93
DII_iput_lvl_chg15,0.074362,1,up_tail,0.85,0.009678145999999999,,50,14.58,54.0,37,72.97,50,0,15,6.05,33.33,15,33.33,15,0,12,7.23,58.33,11,63.64,12,0,33.33,33.33,6.640000000000001
Client_v3inst_lvl_chg4,-0.07731,-1,up_tail,0.8,0.03223244040000002,,68,19.83,52.94,53,67.92,68,0,27,10.89,33.33,21,42.86,27,0,3,1.81,33.33,3,33.33,3,0,33.33,33.33,6.3500000000000005
Client_sfut_rflow_sum2,0.039423,1,up_tail,0.8,0.009072686000000002,,69,20.12,53.62,59,62.71,69,0,16,6.45,50.0,16,50.0,16,0,9,5.42,33.33,9,33.33,9,0,33.33,33.33,5.9350000000000005
Pro_icall_rflow_sum5,0.146701,1,two_tail,0.95,0.07225587499999996,-0.055445696999999995,34,9.91,52.94,24,75.0,17,17,16,6.45,68.75,14,78.57,4,12,9,5.42,33.33,9,33.33,6,3,33.33,33.33,5.9350000000000005
FII_icall_rflow_sum3,0.061144,1,up_tail,0.9,0.0295223,,35,10.2,57.14,27,74.07,35,0,24,9.68,41.67,22,45.45,24,0,3,1.81,33.33,3,33.33,3,0,33.33,33.33,5.745
smart_plus_contra_client_futheavy_rflow_chg21,0.037744,1,up_tail,0.9,0.025654921780000006,,33,9.62,42.42,22,63.64,33,0,12,4.84,33.33,12,33.33,12,0,11,6.63,45.45,9,55.56,11,0,33.33,33.33,5.734999999999999
Client_icall_rflow_sum5,-0.120957,-1,two_tail,0.95,0.09477485799999996,-0.08210047899999999,34,9.91,50.0,27,62.96,17,17,19,7.66,57.89,16,68.75,8,11,6,3.61,33.33,6,33.33,2,4,33.33,33.33,5.635
Client_sfut_rflow_chg7,0.12898,1,two_tail,0.85,0.0100204575,-0.01154993,102,29.74,48.04,75,65.33,51,51,19,7.66,42.11,18,44.44,15,4,6,3.61,33.33,6,33.33,5,1,33.33,33.33,5.635
oc_wall_build_pct_mean7,0.108463,1,down_tail,0.925,,-7.401421785714286,26,7.58,53.85,21,66.67,0,26,23,9.27,39.13,21,42.86,0,23,3,1.81,33.33,3,33.33,0,3,33.33,33.33,5.54
smart_v2inst_lvl_chg15,0.070955,1,two_tail,0.925,0.025649418770000005,-0.02856640762000001,50,14.58,48.0,39,61.54,25,25,18,7.26,38.89,14,50.0,14,4,6,3.61,33.33,6,33.33,5,1,33.33,33.33,5.435
smart_plus_contra_client_futheavy_rflow,0.08378,1,two_tail,0.95,0.0227140428,-0.023481759359999996,36,10.5,47.22,27,62.96,18,18,17,6.85,41.18,16,43.75,10,7,6,3.61,33.33,6,33.33,5,1,33.33,33.33,5.2299999999999995
smart_futheavy_lvl_chg15,0.042597,1,up_tail,0.85,0.039256391620000004,,50,14.58,56.0,40,70.0,50,0,21,8.47,33.33,14,50.0,21,0,3,1.81,33.33,3,33.33,3,0,33.33,33.33,5.140000000000001
Client_futheavy_rflow_chg21,-0.061776,-1,up_tail,0.9,0.0496752884,,33,9.62,42.42,21,66.67,33,0,9,3.63,33.33,9,33.33,9,0,11,6.63,45.45,8,62.5,11,0,33.33,33.33,5.13
FII_icall_qflow_sum3,0.044683,1,up_tail,0.9,0.02366609,,35,10.2,65.71,31,74.19,35,0,20,8.06,40.0,17,47.06,20,0,3,1.81,33.33,3,33.33,3,0,33.33,33.33,4.9350000000000005
smart_plus_contra_client_v3inst_lvl_chg15,0.053868,1,up_tail,0.85,0.03437285843000001,,50,14.58,52.0,40,65.0,50,0,20,8.06,35.0,13,53.85,20,0,3,1.81,33.33,3,33.33,3,0,33.33,33.33,4.9350000000000005
smart_v3inst_lvl_chg15,0.054837,1,up_tail,0.9,0.031236870360000002,,33,9.62,51.52,26,65.38,33,0,18,7.26,33.33,11,54.55,18,0,3,1.81,33.33,3,33.33,3,0,33.33,33.33,4.535
pro_fii_spread_v2inst_qflow_chg15,0.034499,1,two_tail,0.95,0.02770213899999993,-0.03268415059999999,34,9.91,55.88,31,61.29,17,17,6,2.42,33.33,6,33.33,3,3,11,6.63,36.36,8,50.0,8,3,33.33,33.33,4.525
pro_fii_spread_futheavy_qflow_chg15,0.049909,1,up_tail,0.925,0.05334687225000001,,25,7.29,56.0,21,66.67,25,0,6,2.42,33.33,6,33.33,6,0,11,6.63,54.55,10,60.0,11,0,33.33,33.33,4.525
FII_icall_qflow_sum3,0.044683,1,up_tail,0.925,0.027958245,,26,7.58,57.69,22,68.18,26,0,16,6.45,43.75,15,46.67,16,0,3,1.81,33.33,3,33.33,3,0,33.33,33.33,4.13
v3_composite_posdays7,0.067192,1,up_tail,0.95,0.8571428571428571,,23,6.71,69.57,19,84.21,23,0,11,4.44,45.45,9,55.56,11,0,6,3.61,33.33,6,33.33,6,0,33.33,33.33,4.025
Client_futheavy_qflow_chg4,-0.170772,-1,two_tail,0.95,0.04770673919999999,-0.04935264899999997,34,9.91,44.12,24,62.5,17,17,6,2.42,33.33,6,33.33,2,4,9,5.42,33.33,7,42.86,3,6,33.33,33.33,3.92
Client_sput_qflow_sum15,-0.046845,-1,up_tail,0.9,0.09970704200000002,,34,9.91,52.94,26,69.23,34,0,14,5.65,50.0,12,58.33,14,0,3,1.81,33.33,3,33.33,3,0,33.33,33.33,3.7300000000000004
Client_sput_qflow_mean15,-0.046716,-1,up_tail,0.9,0.0066471361333333345,,34,9.91,52.94,26,69.23,34,0,14,5.65,50.0,12,58.33,14,0,3,1.81,33.33,3,33.33,3,0,33.33,33.33,3.7300000000000004
DII_iput_lvl_chg21,0.064892,1,up_tail,0.85,0.012662579499999996,,49,14.29,57.14,39,71.79,49,0,12,4.84,33.33,12,33.33,12,0,4,2.41,75.0,3,100.0,4,0,33.33,33.33,3.625
Client_sput_qflow_chg15,-0.032809,-1,up_tail,0.925,0.043933859500000005,,25,7.29,52.0,21,61.9,25,0,9,3.63,33.33,9,33.33,9,0,5,3.01,80.0,5,80.0,5,0,33.33,33.33,3.32
pro_fii_spread_futheavy_rflow_sum4,0.034129,1,up_tail,0.925,0.12124641975000007,,26,7.58,50.0,19,68.42,26,0,3,1.21,33.33,3,33.33,3,0,9,5.42,33.33,8,37.5,9,0,33.33,33.33,3.315
pro_fii_spread_futheavy_rflow_mean4,0.033528,1,up_tail,0.925,0.030311604937500018,,26,7.58,50.0,19,68.42,26,0,3,1.21,33.33,3,33.33,3,0,9,5.42,33.33,8,37.5,9,0,33.33,33.33,3.315
pro_fii_spread_v2inst_rflow_sum7,0.13936,1,two_tail,0.95,0.079179614,-0.07370421599999999,36,10.5,41.67,24,62.5,18,18,3,1.21,33.33,3,33.33,0,3,8,4.82,37.5,6,50.0,5,3,33.33,33.33,3.015
pro_fii_spread_v2inst_rflow_mean7,0.138302,1,two_tail,0.95,0.011311373428571428,-0.010529173714285713,36,10.5,41.67,24,62.5,18,18,3,1.21,33.33,3,33.33,0,3,8,4.82,37.5,6,50.0,5,3,33.33,33.33,3.015
Pro_index_qflow_sum5,0.130588,1,down_tail,0.9,,-0.025559614,34,9.91,47.06,25,64.0,0,34,6,2.42,50.0,5,60.0,0,6,6,3.61,33.33,6,33.33,0,6,33.33,33.33,3.0149999999999997
Client_ifut_rflow_chg21,-0.066991,-1,two_tail,0.95,0.09373866299999999,-0.1016225865,34,9.91,35.29,20,60.0,17,17,10,4.03,40.0,10,40.0,5,5,3,1.81,33.33,3,33.33,3,0,33.33,33.33,2.92
Client_icall_rflow_sum5,-0.120957,-1,up_tail,0.925,0.08707711200000007,,26,7.58,61.54,21,76.19,26,0,9,3.63,44.44,7,57.14,9,0,3,1.81,33.33,3,33.33,3,0,33.33,33.33,2.7199999999999998
Client_index_qflow_posdays7,-0.062748,-1,up_tail,0.95,-0.14285714285714285,,21,6.12,61.9,16,81.25,21,0,3,1.21,33.33,3,33.33,3,0,7,4.22,57.14,7,57.14,7,0,33.33,33.33,2.715
Client_v2inst_qflow_posdays7,-0.062748,-1,up_tail,0.95,-0.14285714285714285,,21,6.12,61.9,16,81.25,21,0,3,1.21,33.33,3,33.33,3,0,7,4.22,57.14,7,57.14,7,0,33.33,33.33,2.715
